,gene,importance
2325,Cep170b,0.0006100979565286244
1149,Atg4d,0.0006100506367928359
2341,Cep78,0.000609989785996966
2059,Ccni,0.0006099699295276585
215,Abhd5,0.0006099504504832392
4244,Fads1,0.0006098081015450318
4458,Farp2,0.0006096993706326417
3550,Dnajc25,0.0006096361786642052
1080,Ascc1,0.000609634934632707
1000,Arl5b,0.0006095945689691309
662,Amd1,0.000609432429890686
1622,Btf3,0.0006086340159319035
3719,Dvl2,0.0006085092579208497
251,Acap2,0.0006084968531245801
3754,E2f6,0.0006084674581408954
886,Araf,0.0006084411228605756
4807,Fubp3,0.0006084167910477734
1868,Cbarp,0.0006083654565208851
3536,Dnajc1,0.0006083280975414265
2463,Chpf2,0.000608304048411406
1363,Bad,0.000608083257128933
1255,Atxn7,0.0006080765826960801
2969,Csad,0.0006078880805928638
4659,Fkbp9,0.000607612428189727
961,Arhgef2,0.0006075346555789591
421,Adgrb3,0.0006071977355963731
3441,Dis3l,0.0006071851254717253
3770,Ece1,0.0006070492240475595
5284,Gpr85,0.0006069677122001742
1724,Cactin,0.000606904422536181
5060,Git1,0.000606805218462417
4206,Exosc3,0.0006067619245376202
2890,Cptp,0.0006066630329549276
1510,Bloc1s1,0.0006065289511329465
3298,Ddx20,0.0006064738412223148
1729,Cadm2,0.0006064088205763636
2282,Celf2,0.0006062632301514293
3333,Def8,0.0006059046788285466
2107,Cd2bp2,0.0006056280828748938
5506,Hacd2,0.0006056160081045018
1006,Arl6ip6,0.0006054759842361735
4573,Fdxr,0.0006054593576644055
2242,Cdkl2,0.0006053016907243941
2158,Cdc26,0.0006048548557303869
4899,Galk2,0.0006046001637539211
1115,Asxl3,0.0006041153210597472
3813,Eef2k,0.0006040647820768422
1142,Atg2a,0.0006039981119732109
5461,Gxylt1,0.0006039860857647852
5460,Gusb,0.0006039140099582089
4546,Fbxw7,0.0006039093567070286
4122,Erlin1,0.0006036807389332418
2343,Cep85,0.0006036556595478856
3767,Ebp,0.0006034826361236477
623,Alg13,0.0006032355091400834
5119,Glud1,0.000603181387496943
5294,Gps1,0.0006029275288323602
2416,Chd1,0.000602718692045425
4307,Fam162a,0.0006025793901793038
3673,Dstyk,0.0006025371651744358
5224,Gpm6a,0.0006024030378257705
5567,Hdac4,0.0006023056628362324
3299,Ddx21,0.0006021352645099879
736,Ankrd28,0.0006020549812527913
302,Acsl1,0.0006019594237382347
4463,Fasn,0.0006019521571489492
176,Abcb7,0.0006019368335958068
1390,Bax,0.0006019361502764811
3156,Cyth1,0.0006017879306337762
2229,Cdk4,0.0006017765516358076
4235,Faah,0.0006013832628877187
3681,Dtwd1,0.0006012991470035795
5569,Hdac6,0.0006012828576845718
2682,Cnpy4,0.0006009516133726033
2421,Chd4,0.0006007679682299083
4669,Flnb,0.0006007198231117375
4151,Etaa1,0.0006005476860522936
4572,Fdxacb1,0.0006004917104119896
2616,Cltb,0.0005996412848885383
3252,Dcp1a,0.0005995511333084498
4402,Fam49a,0.0005995271551970829
217,Abhd8,0.00059947102357453
134,AW549877,0.0005990482411785302
3115,Cyc1,0.0005987079597356395
2662,Cnnm1,0.0005985762711734068
5132,Gnao1,0.0005983943180698805
241,Acad11,0.000598351142573847
3048,Ctsd,0.0005979913900822407
5496,H2afy,0.000597778293625874
505,Ago1,0.0005977245485361961
4009,Engase,0.0005975989386933804
3038,Ctnnd1,0.0005975109887564728
1102,Asph,0.0005974820881191687
1010,Armc10,0.0005974689788475001
1505,Blcap,0.0005973826946460063
847,Apip,0.0005971417478780696
1631,Bud13,0.0005971314427731173
1159,Atmin,0.0005969666773868788
1969,Ccdc30,0.0005968214408062539
3111,Cyb5rl,0.0005967994239026765
4688,Fmnl2,0.0005967641417927514
2010,Ccdc88a,0.0005965958209194159
1033,Arpc2,0.0005965837712306066
5386,Gspt2,0.0005964666356152737
4357,Fam20b,0.0005953395357655503
1896,Cc2d1a,0.0005952858928696208
212,Abhd2,0.0005949600200460734
5580,Hdhd3,0.0005949041160242497
3042,Ctps2,0.0005946611737728588
3059,Ctu1,0.0005939848633449281
5505,Hacd1,0.0005938386044023071
5410,Gt(ROSA)26Sor,0.0005938182367974891
1126,Atf1,0.0005937774232816766
4616,Fgfr2,0.0005936513888166191
3555,Dnajc4,0.0005936486432837581
4127,Ermp1,0.000593635386297359
564,Akap17b,0.0005935876623503045
1286,B3galt4,0.0005932506280042042
4170,Etv5,0.0005931076056021225
2243,Cdkl3,0.000592945473123572
5589,Heatr6,0.0005928906307190785
711,Ank3,0.0005925292193669272
141,Aaed1,0.0005922018200842875
4533,Fbxo46,0.0005921539149420418
2938,Crls1,0.0005919841949310357
3725,Dync1i1,0.0005918425580668464
107,AI987944,0.0005914935154433011
4115,Eri2,0.0005914118076011268
2399,Cgrrf1,0.0005913205086218346
1002,Arl6,0.0005911109772233727
3576,Dnmbp,0.0005909662725446985
2226,Cdk20,0.0005909185368712644
257,Acbd4,0.0005908574176531596
958,Arhgef17,0.0005905434751637994
534,Aida,0.0005903787179332481
3740,Dyrk1b,0.0005903537974487785
3268,Dcun1d4,0.000589972000865753
5304,Gpx4,0.0005897219045051831
5238,Gpr137c,0.0005895215783826078
2502,Churc1,0.0005893779956357937
5514,Hagh,0.0005892523291286559
4510,Fbxo16,0.0005890606333660881
502,Agl,0.0005889207055199494
4863,Gabpa,0.0005887440363640783
4697,Fn3k,0.0005886652500074656
4106,Erf,0.0005884283405367967
2403,Chadl,0.0005883537091680103
2496,Chsy1,0.0005880811978984828
1476,Bfar,0.0005876770559012461
3866,Ehd3,0.0005874713730026108
1154,Atic,0.0005873807025791179
5342,Grin1,0.0005864749777866366
0,2610044O15Rik8,0.000586067409266167
1356,Baalc,0.0005858469824529061
1132,Atf6b,0.000585662809685281
2048,Ccnc,0.0005851276893078074
2330,Cep295,0.0005850963104160971
2334,Cep57,0.0005845445795880004
1233,Atp8a2,0.0005843855970540093
1966,Ccdc28a,0.0005842851050978587
2245,Cdkl5,0.0005842605409085667
152,Aasdh,0.0005841912636055727
778,Anp32a,0.0005840267053222577
5109,Glrx2,0.000583915763946388
3197,Dapk1,0.0005837805573959345
3557,Dnajc6,0.0005837631708781743
5198,Gpank1,0.0005837339828843876
4655,Fkbp5,0.0005836137704497801
724,Ankrd12,0.0005835956853576181
330,Actr6,0.0005833510778396021
4667,Flii,0.000583176003528527
3110,Cyb5r4,0.0005831646903450411
3595,Dock6,0.0005831575336087084
1473,Bex2,0.0005830592170802895
1397,Bbof1,0.0005830230138587979
5225,Gpm6b,0.0005828011882333835
1148,Atg4c,0.0005826950145523472
1474,Bex3,0.0005826755502477576
4129,Ero1l,0.0005826502040226106
3929,Elac1,0.0005824829062057299
3966,Elp4,0.0005823930869032999
559,Akap10,0.000582305240848899
419,Adgrb1,0.0005819977144782781
4489,Fbxl12os,0.0005819318998292293
1309,B4galt5,0.0005816603257262664
1913,Ccdc12,0.0005816315303589731
5043,Gigyf1,0.0005812527198921005
2824,Cox10,0.0005810647204471398
2979,Csgalnact2,0.0005808563606493676
1802,Car11,0.0005808051328489358
1157,Atl3,0.0005807725066186972
3851,Egfl7,0.0005805910238126037
5371,Grsf1,0.0005805436237792433
4459,Fars2,0.0005803513449574062
2462,Chpf,0.0005801895450054982
1203,Atp5j,0.0005800912772949972
4791,Fsd1l,0.0005795305310444236
3493,Dmtf1,0.0005793418370808119
5161,Gnpda2,0.0005792393344167008
3289,Ddrgk1,0.0005789825620703224
5377,Gsdme,0.000578870845311536
4501,Fbxl3,0.000578860716958683
2598,Cln5,0.0005788398911469187
872,Appbp2,0.0005786629038033514
3169,D2hgdh,0.0005785740116888542
254,Acat2,0.0005785670372649302
3013,Ctbs,0.0005781429001086831
999,Arl5a,0.0005779914803332197
2847,Cox7c,0.0005778983094337543
1111,Astn1,0.0005778415749487676
1056,Arv1,0.0005778218455209339
4589,Fgd1,0.0005778008591003623
4559,Fchsd2,0.0005773780674989534
5114,Glt1d1,0.000577140226535696
1020,Armcx2,0.0005770300387143929
1201,Atp5g3,0.0005770070811552994
735,Ankrd27,0.0005763897320350238
1139,Atg14,0.0005762741247890314
1978,Ccdc43,0.000576125060796824
1463,Begain,0.0005760562335582519
3014,Ctc1,0.0005758871275980057
1359,Bace1,0.0005758541454983931
4202,Exog,0.0005758427127400783
4130,Ero1lb,0.0005757788287780643
3444,Disp1,0.0005755318196290139
216,Abhd6,0.0005750777260994123
4304,Fam160b2,0.0005747628008100126
318,Actl6b,0.0005746507767379057
4099,Ercc2,0.0005745641193608728
5205,Gpatch3,0.0005743419640028202
4781,Frrs1l,0.0005742215017519132
1820,Carf,0.0005742142898605887
5512,Hadha,0.0005740564313421898
1460,Bdp1,0.0005738930530552424
2033,Ccl27a,0.0005738569979773569
4303,Fam160b1,0.0005738268798185864
4314,Fam168a,0.0005736352519892449
4102,Ercc5,0.000573564858131716
341,Acyp1,0.0005733329919038291
917,Arhgap17,0.0005730222907350178
3117,Cyfip1,0.0005727508633493036
558,Akap1,0.0005727324280537907
4394,Fam3a,0.0005727208505434245
4495,Fbxl18,0.0005726287337186515
4013,Eno1,0.0005724702439367492
333,Acvr1,0.0005724659084716983
3244,Dck,0.0005723014780793525
4585,Fez1,0.0005723002389227169
2167,Cdc42bpb,0.0005721487692653558
5465,Gys1,0.0005715837709192704
2443,Chm,0.0005714835667733919
5562,Hdac1,0.0005711373312486177
2017,Ccdc92,0.0005710635184646012
3006,Cstb,0.000571044637935715
4280,Fam126b,0.0005710402513404209
5450,Gucy1b1,0.0005707248588192712
3596,Dock7,0.0005707222304983177
3915,Eif4e3,0.0005702628396459673
1427,Bckdhb,0.0005701903819152166
4953,Gatsl2,0.0005696667750070888
2117,Cd3eap,0.0005695797051887056
2385,Cfap97,0.000569575122408232
3792,Edem2,0.0005694855603389281
3341,Dennd1a,0.0005693793385954148
613,Aldh9a1,0.0005690752957780137
2426,Chd9,0.00056893312797448
1114,Asxl2,0.0005688799730639701
1531,Bmpr1a,0.0005687307187867612
3697,Dusp12,0.0005686129586438486
5103,Glp2r,0.0005683834424523596
5497,H2afy2,0.0005679826254880927
683,Amph,0.0005679672280684627
2441,Chkb,0.0005677908983463182
5041,Gid4,0.0005676017851392962
4070,Ephx4,0.0005675889610317398
2313,Cenpx,0.0005669567696755322
1261,Auh,0.0005667750968852889
2832,Cox20,0.0005667667104043306
118,AU019823,0.0005663003804559004
1593,Brms1,0.0005659595867532701
2518,Cisd3,0.0005658432669649935
4731,Foxg1,0.0005655735690894172
3192,Dalrd3,0.0005653150950625267
1141,Atg16l2,0.0005652177919271077
621,Alg11,0.0005649157812245202
4531,Fbxo44,0.0005648526448842086
3806,Eef1akmt2,0.0005647142433939424
4350,Fam19a5,0.0005646862754582675
5472,H1fx,0.0005645108047321349
572,Akip1,0.000564334443745494
753,Ankrd50,0.0005643298752194279
3960,Elovl4,0.00056430624209121
3109,Cyb5r3,0.000564273673502528
275,Aco1,0.0005642696437852405
3422,Dhx8,0.0005640868795272127
4709,Fnip1,0.0005638836358417855
2827,Cox15,0.0005637086212435885
992,Arl16,0.0005635400885188916
620,Alg10b,0.0005633498919763958
3612,Dot1l,0.000563290775418124
677,Amn1,0.0005632711359680991
4537,Fbxo7,0.0005628446403583671
3372,Dgat1,0.0005628269205744212
5000,Gdpgp1,0.0005625597759116148
5006,Gemin7,0.0005624038958287659
4201,Exoc8,0.0005622293482836207
5521,Harbi1,0.0005621595654065458
1917,Ccdc124,0.0005621527436237725
2817,Coro1c,0.0005620959230753538
4598,Fgf12,0.0005619771765478442
1049,Arsb,0.0005618788928546467
4109,Erg28,0.0005618452472261482
2623,Clybl,0.000561745452617992
3544,Dnajc17,0.0005616765748500088
3276,Ddb2,0.0005614923269588975
3255,Dcps,0.0005613362893674026
604,Aldh2,0.0005607799767756286
2829,Cox17,0.0005606227190669336
2554,Cldn12,0.0005604509461344138
4032,Entpd5,0.000560398582446018
3129,Cyp2b13,0.0005602096582222895
3675,Dtd2,0.0005602037407028029
1583,Bri3,0.0005601138346740397
976,Arid1b,0.0005600413427900816
5277,Gpr61,0.0005600275801181075
1260,Atxn7l3b,0.0005598189683804327
4635,Fig4,0.000559645230320783
3254,Dcp2,0.0005592747376064865
3236,Dcakd,0.0005591932547943399
3435,Dip2b,0.0005589755112978864
3811,Eef1g,0.0005589114619645986
3845,Efr3b,0.0005588418557338346
5027,Ggh,0.0005585826926233972
2811,Coq8a,0.000558279539820288
3016,Ctdnep1,0.0005580650685084114
1328,BC024978,0.0005580395955038355
4986,Gdap1,0.0005579300272326303
3747,Dzip1l,0.0005577755813138144
2506,Cib1,0.0005576959707251227
3936,Elf2,0.0005574972859470938
3480,Dmac1,0.0005571178692091395
5527,Haus1,0.0005571177229478556
3305,Ddx31,0.0005570507355432443
3990,Eml4,0.0005566932846728012
1067,Asb1,0.0005564653665765785
5358,Grk6,0.0005561516674778955
690,Anapc11,0.0005561511385605643
1580,Brdt,0.0005561363435692779
1983,Ccdc58,0.0005560782726686689
4002,Enah,0.0005559864656606392
3259,Dctn2,0.0005559813202308683
5493,H2afj,0.0005558807586226698
1129,Atf4,0.0005556403811402794
2331,Cep350,0.0005553957156318218
1452,Bcor,0.0005552667608593029
4814,Furin,0.0005552401157600465
3264,Dctpp1,0.0005551128971655479
5536,Hax1,0.0005550018117008293
1308,B4galt4,0.0005545111392805415
689,Anapc10,0.0005543306583172898
1136,Atg101,0.0005539553818406741
1752,Calu,0.0005536833807123191
2624,Cmas,0.0005531538141991001
3613,Dpagt1,0.0005531055925597305
4898,Galk1,0.0005529320532185667
1556,Borcs8,0.0005525565993439929
356,Adam22,0.0005524769852266899
5513,Hadhb,0.0005521050881770924
4288,Fam135a,0.0005520928764317725
4810,Fuk,0.0005518130828562795
1897,Cc2d1b,0.0005518085889895879
4158,Etfrf1,0.0005517350344182358
990,Arl14ep,0.0005516404346941443
4978,Gclm,0.0005515927985214505
3295,Ddx18,0.0005515525357847749
2798,Cops7b,0.0005512168647135167
3431,Dimt1,0.0005512022047597891
1282,B3galnt1,0.0005510455698261663
1189,Atp2c1,0.0005510450288383014
5051,Ginm1,0.0005508619023663023
3380,Dgkd,0.0005508528754668484
682,Ampd3,0.0005507824843933504
3779,Eci2,0.0005507727163045886
3419,Dhx57,0.0005507091503953131
5369,Grpel2,0.0005504428687416399
3972,Emc2,0.0005504282262668299
1739,Calcoco1,0.0005503695993734398
498,Agfg1,0.0005501099542133441
1027,Arnt,0.0005500523788845287
3273,Ddah1,0.0005500265858447446
210,Abhd17c,0.0005499523325182197
1975,Ccdc39,0.0005499327287804943
3965,Elp3,0.0005499314917129012
3950,Elmod2,0.0005497452380690684
4922,Gan,0.0005497419043819659
1202,Atp5h,0.0005495481221487327
4968,Gcat,0.0005493912291593432
2235,Cdk5rap3,0.0005493686611061661
3408,Dhx16,0.000549358140709557
833,Apba3,0.0005493339075453285
4233,F8a,0.0005491764688084172
543,Aimp2,0.0005490677018487563
3732,Dynll2,0.0005490249192441985
2826,Cox14,0.0005490247696498342
829,Ap5z1,0.0005487969551509907
4322,Fam173a,0.0005486013692984832
1003,Arl6ip1,0.0005485597582097605
155,Aatf,0.0005485220217242969
5061,Git2,0.0005484970775951843
2369,Cfap36,0.0005483878989188454
5056,Gipc1,0.0005481370637182819
4860,Gabarapl2,0.0005478844857494093
4397,Fam43b,0.0005476843395538285
1984,Ccdc59,0.0005476556090591913
838,Apc2,0.0005476147454523119
2122,Cd47,0.0005475068816342265
2312,Cenpw,0.0005474460314956297
4071,Epm2a,0.0005473867302651329
2015,Ccdc90b,0.0005473315725865697
2446,Chmp1b,0.0005472624309577424
3648,Dram2,0.000547230340757558
4438,Fam98b,0.000546879821880876
827,Ap5m1,0.000546814429989047
5588,Heatr5b,0.0005467864053780398
5187,Gosr1,0.0005464614038777035
5440,Gtpbp6,0.0005463679477288269
2617,Cltc,0.0005463533286515123
667,Amer2,0.000546126065808454
3614,Dpf1,0.0005458177288076003
1199,Atp5g1,0.000545749867684618
2431,Chfr,0.0005457152388646567
4467,Fastkd3,0.0005456858393441506
1723,Cacng8,0.0005456619884727945
3349,Dennd4b,0.0005455566449533299
574,Akirin2,0.0005454883331411121
2663,Cnnm2,0.0005452241711346455
310,Acss2,0.0005451454015767249
2295,Cenpc1,0.0005449012190376217
2604,Clp1,0.0005447987131462603
3774,Echdc1,0.0005444455112000866
2564,Cldnd1,0.000544375000132836
1951,Ccdc174,0.0005441634286619798
2163,Cdc37l1,0.0005429431016604239
2689,Cntln,0.0005429290094634712
3731,Dynll1,0.0005426794710722245
1892,Cbx7,0.0005426780229441691
5209,Gpbp1l1,0.0005426546712301598
2635,Cmtm4,0.0005426118657748547
2670,Cnot3,0.0005423109229291798
4136,Esco1,0.0005419925634257246
3190,Daglb,0.0005418069999179014
1178,Atp1b1,0.0005417965954788685
288,Acot9,0.0005416805660426085
626,Alg3,0.0005415499991819542
1599,Brsk2,0.0005412843125253388
4042,Epb41l1,0.0005411118525301313
1513,Bloc1s4,0.0005411063951316834
3611,Dopey2,0.00054106680277162
1770,Camsap2,0.0005409775913227664
4940,Gas7,0.0005409100595642222
3403,Dhrs4,0.0005408986116061318
3967,Elp5,0.0005407329286065035
3793,Edem3,0.0005406873426794058
4367,Fam216a,0.000540524924693607
4149,Esyt2,0.000540436956982216
3500,Dnaaf2,0.0005402640942399194
5128,Gnai1,0.0005401742431021439
4924,Ganc,0.0005401617106772973
4168,Etv3,0.0005401163508896587
4478,Fbll1,0.000539875044622331
3753,E2f5,0.0005397002644599916
5266,Gpr27,0.0005396256613574862
334,Acvr1b,0.0005392688312513425
2460,Chordc1,0.000539268505159319
4820,Fut8,0.0005392034715763622
3311,Ddx41,0.0005391178348705502
3721,Dxo,0.0005389502713665507
5203,Gpatch2,0.0005387120031632221
5613,Herc4,0.0005386945672121155
1771,Camsap3,0.000538236968060398
1470,Bet1,0.0005382197985493995
5016,Gfpt1,0.0005381555535550845
3357,Depdc5,0.0005380447261682287
2841,Cox6c,0.0005379698911472296
1713,Cacnb1,0.0005377995836101189
1332,BC029722,0.0005374573859645246
150,Aars2,0.0005373489398931318
3800,Edrf1,0.0005372313960212796
1283,B3galnt2,0.000537157306062367
3440,Dis3,0.0005371281753612961
585,Akr7a5,0.0005370420725434403
3229,Dcaf15,0.0005370324978022509
1226,Atp6v1f,0.0005369494944577134
223,Abl2,0.0005366235326009906
2845,Cox7b,0.0005365656944318209
4466,Fastkd2,0.0005363782570396358
1605,Bsn,0.0005363158528759893
3728,Dync1li2,0.0005361925742220449
2267,Cdv3,0.0005361460061700397
1238,Atp9a,0.0005360434749209226
3805,Eef1akmt1,0.0005360165944783119
3060,Ctu2,0.0005355357771628603
5526,Hat1,0.0005352443904676954
609,Aldh4a1,0.0005351539581982907
3309,Ddx3y,0.0005349330708106519
4154,Etfa,0.0005348867361819376
3671,Dst,0.000534721962942016
2249,Cdkn2aip,0.000534710715905414
3329,Decr2,0.00053461004926201
2772,Commd10,0.0005345516530569268
4267,Fam114a2,0.0005342752626595282
4822,Fuz,0.0005339627602877111
1211,Atp6ap2,0.0005338846291055102
2418,Chd2,0.0005337535350859789
208,Abhd17a,0.0005336839267891476
3835,Efl1,0.0005336037209352587
524,Ahcyl1,0.0005335884434848188
4104,Ercc6l2,0.0005335783452924752
3933,Elavl3,0.0005335736352881277
5551,Hcfc2,0.0005335358027069348
4476,Fbl,0.0005332581360899024
1779,Cap2,0.0005331377921227717
2352,Cers1,0.0005329919526828033
5438,Gtpbp3,0.0005329245175325565
1196,Atp5d,0.0005324229042817007
222,Abl1,0.0005315717368363476
45,AC137513.1,0.0005314904728308359
3017,Ctdp1,0.0005313227113870042
590,Aktip,0.0005310676778605703
2620,Cluh,0.0005309979571820811
924,Arhgap23,0.0005307259704038102
5157,Gnl3l,0.0005306495027486966
1690,Cabin1,0.0005305824600723588
1835,Casd1,0.0005305626429380172
1785,Capn15,0.0005303766939099826
2920,Creld2,0.0005302504590230198
5252,Gpr162,0.0005301961434720618
1512,Bloc1s3,0.0005300486725594534
1547,Bola1,0.0005300215330655716
780,Anp32e,0.0005296567799017461
4443,Fancc,0.0005296225319588975
4255,Fam102a,0.0005291753903825396
3390,Dguok,0.000528896444446457
2857,Cpeb1,0.0005287448698515526
4614,Fgfr1op,0.0005286809527476986
4318,Fam171a1,0.0005286710648453205
4488,Fbxl12,0.0005286470656795963
3418,Dhx40,0.0005285278482055269
903,Arfgap3,0.0005284018244930922
625,Alg2,0.0005283158923830166
2067,Ccnt2,0.0005279682059310844
2836,Cox5b,0.0005278781680765128
5471,H1f0,0.0005274507161423267
4550,Fcf1,0.0005274163099288434
2790,Copg2,0.0005274161337900425
3462,Dlgap1,0.0005273695637796274
1195,Atp5c1,0.0005270905459885194
2078,Ccs,0.0005268905524370973
4011,Enkd1,0.0005268818449488577
4896,Galc,0.0005267837497379801
3082,Cwc22,0.0005267154546043837
1985,Ccdc6,0.0005267063269239647
5495,H2afx,0.0005266899345095276
3267,Dcun1d3,0.0005265931924579822
4493,Fbxl16,0.0005265247972272952
1540,Bnip2,0.0005264794185888277
1575,Brd3os,0.0005264235544376274
850,Aplp1,0.0005263599694663118
4411,Fam69a,0.0005263077492339095
4926,Gapdh,0.0005262195766771223
567,Akap6,0.0005261881174835863
3876,Eif1a,0.0005261433802901624
1241,Atpaf2,0.0005261358398015416
2228,Cdk2ap2,0.0005260848670307317
4138,Esf1,0.0005260836434815754
4706,Fndc4,0.0005259737709584593
3056,Cttn,0.0005257638750795728
1663,C2cd3,0.0005256494026368225
876,Aprt,0.0005255193867329466
2014,Ccdc9,0.0005255017833832752
1089,Ash1l,0.0005253990546473437
4410,Fam58b,0.0005253356536098061
2018,Ccdc92b,0.0005253277675435179
4386,Fam234b,0.0005250754475417816
3947,Elmo2,0.0005249099269330668
1981,Ccdc51,0.0005249042191751285
5457,Guk1,0.000524901723759755
1325,BC017643,0.0005247766308139989
2803,Coq10a,0.0005247452791035006
1555,Borcs7,0.0005241301476714165
2148,Cdan1,0.0005240519529078545
4809,Fuca2,0.0005235979846492261
4904,Galnt11,0.0005235010443169794
5295,Gps2,0.0005234895383880687
845,Aph1c,0.0005229959135945477
3164,D11Wsu47e,0.0005229330952340825
5098,Glmn,0.0005228787605989309
986,Arl1,0.0005228059698810521
980,Arid4a,0.0005227462470920369
4653,Fkbp3,0.0005226364100426096
1104,Asphd2,0.0005226017122873342
4529,Fbxo41,0.0005225129918546
3459,Dlg3,0.0005224862655509836
1007,Arl8a,0.0005224099663925887
3562,Dnal4,0.0005222745332349324
4502,Fbxl4,0.0005221724268248885
2640,Cmtr1,0.0005219789143236302
3497,Dmxl2,0.0005219384247169023
1537,Bmyc,0.0005218856232208051
611,Aldh6a1,0.0005218821689756717
