start_node,end_node,path,path_length,edges_used,replaced_path,replaced_start_node
484682470,597,484682470→466→603→310→258→597,5,23,ProS→alv→fi→SF→LSr→TTd,ProS
484682470,436,484682470→466→603→310→436,4,23,ProS→alv→fi→SF→fx,ProS
484682470,149,484682470→466→603→310→436→428→15→149,7,40,ProS→alv→fi→SF→fx→mct→PT→PVT,ProS
484682470,181,484682470→466→603→310→436→181,5,47,ProS→alv→fi→SF→fx→RE,ProS
484682470,403,484682470→466→579→966→311→334→780→403,7,60,ProS→alv→ec→EPv→BLAp→BMAp→PA→MEA,ProS
484682470,88,484682470→466→603→310→436→576073704→88,6,29,ProS→alv→fi→SF→fx→PeF→AHN,ProS
484682470,523,484682470→466→603→258→523,4,44,ProS→alv→fi→LSr→MPO,ProS
484682470,173,484682470→466→603→310→436→576073704→88→173,7,39,ProS→alv→fi→SF→fx→PeF→AHN→RCH,ProS
484682470,614,484682470→466→603→310→436→576073704→88→173→614,8,46,ProS→alv→fi→SF→fx→PeF→AHN→RCH→TU,ProS
484682470,226,484682470→466→603→310→436→351→226,6,56,ProS→alv→fi→SF→fx→BST→LPO,ProS
484682470,117,484682470→466→603→310→436→576073704→88→173→117,8,46,ProS→alv→fi→SF→fx→PeF→AHN→RCH→och,ProS
484682470,515,484682470→466→603→310→436→88→515,6,64,ProS→alv→fi→SF→fx→AHN→MPN,ProS
484682470,900,484682470→466→603→258→56→900,5,28,ProS→alv→fi→LSr→ACB→aco,ProS
484682470,342,484682470→466→603→258→56→342,5,28,ProS→alv→fi→LSr→ACB→SI,ProS
484682470,576073704,484682470→466→603→310→436→576073704,5,22,ProS→alv→fi→SF→fx→PeF,ProS
484682470,125,484682470→466→603→310→436→576073704→194→125,7,46,ProS→alv→fi→SF→fx→PeF→LHA→opt,ProS
484682470,685,484682470→466→603→310→436→606826647→525→753→690→685,9,67,ProS→alv→fi→SF→fx→MMl→SUM→pm→mtt→VM,ProS
484682470,272,484682470→466→603→310→564→596→272,6,53,ProS→alv→fi→SF→MS→NDB→AVPV,ProS
484682470,159,484682470→466→603→258→56→159,5,31,ProS→alv→fi→LSr→ACB→AON,ProS
484682470,390,484682470→466→603→310→436→576073704→194→390,7,45,ProS→alv→fi→SF→fx→PeF→LHA→SO,ProS
484682470,349,484682470→466→603→310→436→576073704→88→173→349,8,42,ProS→alv→fi→SF→fx→PeF→AHN→RCH→sup,ProS
484682470,223,484682470→466→603→310→436→576073704→88→693→223,8,42,ProS→alv→fi→SF→fx→PeF→AHN→VMH→ARH,ProS
484682470,693,484682470→466→603→310→436→576073704→88→693,7,38,ProS→alv→fi→SF→fx→PeF→AHN→VMH,ProS
484682470,753,484682470→466→603→310→436→194→210→606826647→525→753,9,48,ProS→alv→fi→SF→fx→LHA→LM→MMl→SUM→pm,ProS
484682470,596,484682470→466→603→310→564→596,5,54,ProS→alv→fi→SF→MS→NDB,ProS
484682470,946,484682470→466→603→310→436→606826647→525→946,7,66,ProS→alv→fi→SF→fx→MMl→SUM→PH,ProS
484682470,754,484682470→466→603→258→56→342→754,6,28,ProS→alv→fi→LSr→ACB→SI→OT,ProS
484682470,194,484682470→466→603→310→436→576073704→194,6,36,ProS→alv→fi→SF→fx→PeF→LHA,ProS
484682470,1,484682470→466→603→310→436→576073704→614→1,7,56,ProS→alv→fi→SF→fx→PeF→TU→TMv,ProS
484682470,606826651,484682470→466→603→310→436→606826647→606826651,6,51,ProS→alv→fi→SF→fx→MMl→MMm,ProS
484682470,732,484682470→466→603→310→436→606826647→606826651→732,7,54,ProS→alv→fi→SF→fx→MMl→MMm→MMme,ProS
484682470,606826647,484682470→466→603→310→436→194→210→606826647,7,55,ProS→alv→fi→SF→fx→LHA→LM→MMl,ProS
382,603,382→466→603,2,5,CA1→alv→fi,CA1
382,581,382→466→603→310→581,4,11,CA1→alv→fi→SF→TRS,CA1
382,564,382→466→603→310→564,4,18,CA1→alv→fi→SF→MS,CA1
382,727,382→466→579→28→743→727,5,16,CA1→alv→ec→ENTl6a→ENTm6→ENTm5,CA1
382,663,382→466→780→663,3,12,CA1→alv→PA→COApm,CA1
382,780,382→466→780,2,7,CA1→alv→PA,CA1
382,368,382→466→579→368,3,4,CA1→alv→ec→PERI6b,CA1
382,1054,382→466→603→310→258→597→814→1054,7,19,CA1→alv→fi→SF→LSr→TTd→DP→ILA6a,CA1
382,266,382→466→603→310→258→266,5,10,CA1→alv→fi→SF→LSr→LSv,CA1
382,351,382→466→603→310→436→351,5,27,CA1→alv→fi→SF→fx→BST,CA1
382,88,382→466→603→310→436→576073704→88,6,24,CA1→alv→fi→SF→fx→PeF→AHN,CA1
382,507,382→466→603→258→159→507,5,24,CA1→alv→fi→LSr→AON→MOB,CA1
382,523,382→466→603→258→523,4,49,CA1→alv→fi→LSr→MPO,CA1
382,614,382→466→603→310→436→576073704→88→173→614,8,45,CA1→alv→fi→SF→fx→PeF→AHN→RCH→TU,CA1
382,693,382→466→603→310→436→576073704→88→693,7,34,CA1→alv→fi→SF→fx→PeF→AHN→VMH,CA1
382,173,382→466→603→310→436→576073704→88→173,7,33,CA1→alv→fi→SF→fx→PeF→AHN→RCH,CA1
382,515,382→466→603→258→266→72→523→515,7,40,CA1→alv→fi→LSr→LSv→ADP→MPO→MPN,CA1
382,977,382→466→579→1045→977,4,16,CA1→alv→ec→ECT6b→ECT6a,CA1
382,988,382→466→579→1045→977→988,5,25,CA1→alv→ec→ECT6b→ECT6a→ECT5,CA1
382,427,382→466→579→1045→977→988→427,6,20,CA1→alv→ec→ECT6b→ECT6a→ECT5→ECT2/3,CA1
382,589508447,382→484682470→589508447,2,4,CA1→ProS→HATA,CA1
382,452,382→466→603→310→564→452,5,28,CA1→alv→fi→SF→MS→MEPO,CA1
382,63,382→466→603→310→436→576073704→88→63,7,41,CA1→alv→fi→SF→fx→PeF→AHN→PVHd,CA1
382,286,382→466→603→310→436→576073704→88→347→286,8,30,CA1→alv→fi→SF→fx→PeF→AHN→SBPV→SCH,CA1
382,606826647,382→466→603→310→436→194→210→606826647,7,48,CA1→alv→fi→SF→fx→LHA→LM→MMl,CA1
382,732,382→466→603→310→436→606826647→606826651→732,7,48,CA1→alv→fi→SF→fx→MMl→MMm→MMme,CA1
382,149,382→466→603→310→436→15→149,6,33,CA1→alv→fi→SF→fx→PT→PVT,CA1
382,72,382→466→603→310→258→266→72,6,19,CA1→alv→fi→SF→LSr→LSv→ADP,CA1
382,263,382→466→603→258→523→263,5,33,CA1→alv→fi→LSr→MPO→AVP,CA1
382,830,382→466→603→310→436→576073704→88→830,7,37,CA1→alv→fi→SF→fx→PeF→AHN→DMH,CA1
382,946,382→466→603→310→436→194→525→946,7,70,CA1→alv→fi→SF→fx→LHA→SUM→PH,CA1
382,133,382→466→603→310→258→266→72→523→515→133,9,29,CA1→alv→fi→SF→LSr→LSv→ADP→MPO→MPN→PVpo,CA1
382,125,382→466→603→310→436→576073704→194→125,7,56,CA1→alv→fi→SF→fx→PeF→LHA→opt,CA1
382,272,382→466→603→258→266→72→523→272,7,55,CA1→alv→fi→LSr→LSv→ADP→MPO→AVPV,CA1
382,117,382→466→603→310→436→88→173→117,7,42,CA1→alv→fi→SF→fx→AHN→RCH→och,CA1
382,194,382→466→603→310→436→576073704→194,6,28,CA1→alv→fi→SF→fx→PeF→LHA,CA1
382,596,382→466→603→310→564→596,5,28,CA1→alv→fi→SF→MS→NDB,CA1
382,639,382→466→780→327→639,4,40,CA1→alv→PA→BMAa→COAa,CA1
382,672,382→466→603→310→258→56→672,6,26,CA1→alv→fi→SF→LSr→ACB→CP,CA1
382,327,382→466→780→327,3,32,CA1→alv→PA→BMAa,CA1
382,743,382→466→579→28→743,4,12,CA1→alv→ec→ENTl6a→ENTm6,CA1
382,52,382→466→579→28→139→52,5,7,CA1→alv→ec→ENTl6a→ENTl5→ENTl3,CA1
382,810,382→466→603→258→597→814→810,6,25,CA1→alv→fi→LSr→TTd→DP→ACAv6a,CA1
382,1045,382→466→579→1045,3,5,CA1→alv→ec→ECT6b,CA1
382,363,382→466→603→258→597→814→1054→827→363,8,25,CA1→alv→fi→LSr→TTd→DP→ILA6a→ILA5→PL5,CA1
382,312782648,382→466→971→484682520→312782652→312782648,5,6,CA1→alv→fp→or→VISpor6b→VISpor6a,CA1
382,15,382→466→603→310→436→15,5,27,CA1→alv→fi→SF→fx→PT,CA1
382,312782644,382→466→443→743→28→139→312782644,6,25,CA1→alv→dhc→ENTm6→ENTl6a→ENTl5→VISpor5,CA1
382,289,382→466→579→1045→977→988→289,6,23,CA1→alv→ec→ECT6b→ECT6a→ECT5→TEa5,CA1
382,312782636,382→466→579→28→312782648→312782644→312782636,6,20,CA1→alv→ec→ENTl6a→VISpor6a→VISpor5→VISpor2/3,CA1
382,312782632,382→466→579→28→312782648→312782644→312782636→312782632,7,31,CA1→alv→ec→ENTl6a→VISpor6a→VISpor5→VISpor2/3→VISpor1,CA1
382,606826651,382→466→603→310→436→194→210→606826647→606826651,8,47,CA1→alv→fi→SF→fx→LHA→LM→MMl→MMm,CA1
382,1023,382→466→579→1045→977→729→289→1023,7,18,CA1→alv→ec→ECT6b→ECT6a→TEa6a→TEa5→AUDv5,CA1
382,50,382→466→603→310→436→15→149→50,7,65,CA1→alv→fi→SF→fx→PT→PVT→PRC,CA1
382,847,382→466→971→484682520→484682524→1005→954→847,7,20,CA1→alv→fp→or→ar→AUDp6b→AUDp6a→AUDp5,CA1
382,234,382→466→579→1045→977→988→289→234,7,15,CA1→alv→ec→ECT6b→ECT6a→ECT5→TEa5→TEa4,CA1
382,1127,382→466→579→1045→977→988→427→1127,7,22,CA1→alv→ec→ECT6b→ECT6a→ECT5→ECT2/3→TEa2/3,CA1
382,836,382→466→579→1045→977→988→427→836,7,21,CA1→alv→ec→ECT6b→ECT6a→ECT5→ECT2/3→ECT1,CA1
382,181,382→466→603→310→436→181,5,41,CA1→alv→fi→SF→fx→RE,CA1
382,108,382→466→603→108,3,15,CA1→alv→fi→chpl,CA1
382,729,382→466→579→1045→977→729,5,15,CA1→alv→ec→ECT6b→ECT6a→TEa6a,CA1
382,362,382→466→603→310→436→15→362,6,25,CA1→alv→fi→SF→fx→PT→MD,CA1
382,129,382→466→603→310→436→15→149→129,7,39,CA1→alv→fi→SF→fx→PT→PVT→V3,CA1
382,303,382→466→780→334→303,4,17,CA1→alv→PA→BMAp→BLAa,CA1
382,1004,382→466→603→310→436→576073704→614→1004,7,51,CA1→alv→fi→SF→fx→PeF→TU→PMv,CA1
382,38,382→466→603→310→436→38,5,28,CA1→alv→fi→SF→fx→PVH,CA1
382,223,382→466→603→310→436→576073704→88→693→223,8,35,CA1→alv→fi→SF→fx→PeF→AHN→VMH→ARH,CA1
382,296,382→466→484682516→430→296,4,33,CA1→alv→ccb→RSPv2/3→ACAv2/3,CA1
382,772,382→466→603→258→597→814→1054→827→772,8,38,CA1→alv→fi→LSr→TTd→DP→ILA6a→ILA5→ACAv5,CA1
382,588,382→466→986→542→588,4,41,CA1→alv→ccs→RSPv1→ACAv1,CA1
382,786,382→466→579→484682520→786,4,11,CA1→alv→ec→or→TEa6b,CA1
382,802,382→466→603→310→436→802,5,14,CA1→alv→fi→SF→fx→sm,CA1
382,1096,382→466→603→310→436→802→15→1113→1096,8,40,CA1→alv→fi→SF→fx→sm→PT→IAD→AMd,CA1
382,689,382→466→603→258→523→689,5,47,CA1→alv→fi→LSr→MPO→VLPO,CA1
382,390,382→466→603→310→436→576073704→194→390,7,29,CA1→alv→fi→SF→fx→PeF→LHA→SO,CA1
382,403,382→466→780→403,3,33,CA1→alv→PA→MEA,CA1
382,1,382→466→603→310→436→576073704→614→1,7,48,CA1→alv→fi→SF→fx→PeF→TU→TMv,CA1
382,980,382→466→603→310→436→576073704→614→1→1004→980,9,58,CA1→alv→fi→SF→fx→PeF→TU→TMv→PMv→PMd,CA1
382,606826655,382→466→603→310→436→194→210→606826647→606826651→606826655,9,56,CA1→alv→fi→SF→fx→LHA→LM→MMl→MMm→MMp,CA1
382,347,382→466→603→310→436→576073704→88→347,7,34,CA1→alv→fi→SF→fx→PeF→AHN→SBPV,CA1
382,54,382→466→603→310→436→194→525→54,7,30,CA1→alv→fi→SF→fx→LHA→SUM→mfb,CA1
382,1077,382→466→603→310→436→1077,5,51,CA1→alv→fi→SF→fx→PR,CA1
382,525,382→466→603→310→436→194→525,6,49,CA1→alv→fi→SF→fx→LHA→SUM,CA1
382,526,382→466→579→28→743→727→664→543→526,8,16,CA1→alv→ec→ENTl6a→ENTm6→ENTm5→ENTm3→ENTm2→ENTm1,CA1
382,707,382→466→603→310→258→597→814→1054→827→556→707,10,26,CA1→alv→fi→SF→LSr→TTd→DP→ILA6a→ILA5→ILA2/3→ILA1,CA1
382,556,382→466→603→310→258→597→814→1054→827→556,9,23,CA1→alv→fi→SF→LSr→TTd→DP→ILA6a→ILA5→ILA2/3,CA1
382,543,382→466→579→28→743→727→664→543,7,15,CA1→alv→ec→ENTl6a→ENTm6→ENTm5→ENTm3→ENTm2,CA1
382,262,382→466→603→310→436→262,5,24,CA1→alv→fi→SF→fx→RT,CA1
382,298,382→466→603→258→564→596→298,6,45,CA1→alv→fi→LSr→MS→NDB→MA,CA1
382,414,382→466→603→310→436→606826647→525→753→690→946→414,10,73,CA1→alv→fi→SF→fx→MMl→SUM→pm→mtt→PH→SPFm,CA1
382,609,382→466→603→310→436→576073704→88→830→946→609,9,76,CA1→alv→fi→SF→fx→PeF→AHN→DMH→PH→SPA,CA1
382,634,382→466→603→310→436→15→149→50→634,8,67,CA1→alv→fi→SF→fx→PT→PVT→PRC→NPC,CA1
382,10,382→466→603→310→436→15→362→149→50→158→634→17→10,12,39,CA1→alv→fi→SF→fx→PT→MD→PVT→PRC→pc→NPC→SCiw→SCig,CA1
382,690,382→466→603→310→436→606826647→525→753→690,8,48,CA1→alv→fi→SF→fx→MMl→SUM→pm→mtt,CA1
382,210,382→466→603→310→436→576073704→614→1→210,8,49,CA1→alv→fi→SF→fx→PeF→TU→TMv→LM,CA1
382,664,382→466→579→28→743→727→664,6,19,CA1→alv→ec→ENTl6a→ENTm6→ENTm5→ENTm3,CA1
382,98,382→466→603→310→258→98,5,16,CA1→alv→fi→SF→LSr→SEZ,CA1
382,84,382→466→603→258→597→814→1054→84,7,29,CA1→alv→fi→LSr→TTd→DP→ILA6a→PL6a,CA1
382,349,382→466→603→310→436→576073704→88→173→349,8,40,CA1→alv→fi→SF→fx→PeF→AHN→RCH→sup,CA1
382,1109,382→466→603→310→258→266→351→1109,7,33,CA1→alv→fi→SF→LSr→LSv→BST→PS,CA1
382,843,382→466→502→743→727→843,5,22,CA1→alv→SUB→ENTm6→ENTm5→PAR,CA1
502,28,502→466→579→28,3,3,SUB→alv→ec→ENTl6a,SUB
502,502,502,0,1,SUB,SUB
502,484682470,502→484682470,1,1,SUB→ProS,SUB
502,382,502→484682470→382,2,2,SUB→ProS→CA1,SUB
502,436,502→466→603→310→436,4,18,SUB→alv→fi→SF→fx,SUB
502,579,502→466→579,2,2,SUB→alv→ec,SUB
502,466,502→466,1,1,SUB→alv,SUB
502,1004,502→466→603→310→436→614→1004,6,72,SUB→alv→fi→SF→fx→TU→PMv,SUB
502,88,502→466→603→310→436→576073704→88,6,22,SUB→alv→fi→SF→fx→PeF→AHN,SUB
502,754,502→466→603→258→56→342→754,6,30,SUB→alv→fi→LSr→ACB→SI→OT,SUB
502,56,502→466→603→310→258→56,5,26,SUB→alv→fi→SF→LSr→ACB,SUB
502,342,502→466→603→310→258→56→342,6,28,SUB→alv→fi→SF→LSr→ACB→SI,SUB
502,980,502→466→603→310→436→194→210→606826647→525→980,9,57,SUB→alv→fi→SF→fx→LHA→LM→MMl→SUM→PMd,SUB
502,732,502→466→603→310→436→194→606826647→606826651→732,8,53,SUB→alv→fi→SF→fx→LHA→MMl→MMm→MMme,SUB
502,525,502→466→603→310→436→194→210→606826647→525,8,47,SUB→alv→fi→SF→fx→LHA→LM→MMl→SUM,SUB
502,194,502→466→603→310→436→576073704→194,6,35,SUB→alv→fi→SF→fx→PeF→LHA,SUB
502,159,502→466→603→258→56→159,5,30,SUB→alv→fi→LSr→ACB→AON,SUB
502,606826647,502→466→603→310→436→194→210→606826647,7,55,SUB→alv→fi→SF→fx→LHA→LM→MMl,SUB
502,606826651,502→466→603→310→436→194→210→606826647→606826651,8,57,SUB→alv→fi→SF→fx→LHA→LM→MMl→MMm,SUB
502,946,502→466→603→310→436→194→606826647→525→946,8,68,SUB→alv→fi→SF→fx→LHA→MMl→SUM→PH,SUB
502,689,502→466→603→258→523→689,5,52,SUB→alv→fi→LSr→MPO→VLPO,SUB
502,606826655,502→466→603→310→436→194→210→606826647→606826651→606826655,9,58,SUB→alv→fi→SF→fx→LHA→LM→MMl→MMm→MMp,SUB
502,753,502→466→603→310→436→194→210→606826647→753,8,56,SUB→alv→fi→SF→fx→LHA→LM→MMl→pm,SUB
502,403,502→466→603→310→436→576073704→194→403,7,62,SUB→alv→fi→SF→fx→PeF→LHA→MEA,SUB
502,589508447,502→589508447,1,8,SUB→HATA,SUB
502,390,502→466→603→310→436→576073704→194→390,7,43,SUB→alv→fi→SF→fx→PeF→LHA→SO,SUB
502,125,502→466→603→310→436→576073704→194→125,7,61,SUB→alv→fi→SF→fx→PeF→LHA→opt,SUB
502,743,502→743,1,2,SUB→ENTm6,SUB
502,727,502→743→727,2,9,SUB→ENTm6→ENTm5,SUB
502,843,502→743→727→843,3,4,SUB→ENTm6→ENTm5→PAR,SUB
502,1084,502→1084,1,1,SUB→PRE,SUB
502,377,502→743→727→377,3,16,SUB→ENTm6→ENTm5→VISpl6a,SUB
502,484682508,502→1037→484682508,2,6,SUB→POST→APr,SUB
502,603,502→466→603,2,13,SUB→alv→fi,SUB
502,902,502→743→727→664→843→484682508→902,6,14,SUB→ENTm6→ENTm5→ENTm3→PAR→APr→VISpl5,SUB
502,687,502→1037→971→940→590→687,5,17,SUB→POST→fp→cing→RSPv6a→RSPv5,SUB
502,590,502→1037→971→590,3,12,SUB→POST→fp→RSPv6a,SUB
502,1037,502→1037,1,1,SUB→POST,SUB
502,310,502→466→603→310,3,18,SUB→alv→fi→SF,SUB
502,543,502→743→727→664→543,4,32,SUB→ENTm6→ENTm5→ENTm3→ENTm2,SUB
502,430,502→1037→971→590→687→430,5,14,SUB→POST→fp→RSPv6a→RSPv5→RSPv2/3,SUB
502,610,502→743→727→843→1084→1037→484682508→274→610,8,18,SUB→ENTm6→ENTm5→PAR→PRE→POST→APr→RSPd6a→RSPd5,SUB
502,442,502→1037→484682508→442,3,29,SUB→POST→APr→RSPd1,SUB
502,664,502→743→727→664,3,27,SUB→ENTm6→ENTm5→ENTm3,SUB
484682470,266,484682470→382→466→603→310→258→266,6,15,ProS→CA1→alv→fi→SF→LSr→LSv,ProS
484682470,63,484682470→466→603→310→436→576073704→88→63,7,43,ProS→alv→fi→SF→fx→PeF→AHN→PVHd,ProS
382,952,382→466→579→952,3,14,CA1→alv→ec→EPd,CA1
382,287,382→466→603→310→436→287,5,20,CA1→alv→fi→SF→fx→BAC,CA1
484682470,423,484682470→382→466→423,3,12,ProS→CA1→alv→CA2,ProS
484682470,463,484682470→382→466→463,3,13,ProS→CA1→alv→CA3,ProS
382,559,382→466→780→334→1105→559,5,21,CA1→alv→PA→BMAp→IA→CEAm,CA1
382,1105,382→466→780→334→1105,4,19,CA1→alv→PA→BMAp→IA,CA1
382,673,382→466→603→310→436→194→210→525→673,8,41,CA1→alv→fi→SF→fx→LHA→LM→SUM→mp,CA1
382,10703,382→10703,1,1,CA1→DG-mo,CA1
382,914,382→466→603→258→523→914,5,44,CA1→alv→fi→LSr→MPO→PD,CA1
502,564,502→466→603→310→564,4,18,SUB→alv→fi→SF→MS,SUB
843,843,843,0,23,PAR,PAR
843,579,843→727→743→28→579,4,12,PAR→ENTm5→ENTm6→ENTl6a→ec,PAR
843,1084,843→1084,1,9,PAR→PRE,PAR
843,526,843→727→664→543→526,4,23,PAR→ENTm5→ENTm3→ENTm2→ENTm1,PAR
843,543,843→727→664→543,3,21,PAR→ENTm5→ENTm3→ENTm2,PAR
843,603,843→727→743→28→466→603,5,22,PAR→ENTm5→ENTm6→ENTl6a→alv→fi,PAR
843,727,843→727,1,16,PAR→ENTm5,PAR
843,664,843→727→664,2,20,PAR→ENTm5→ENTm3,PAR
843,502,843→1084→502,2,14,PAR→PRE→SUB,PAR
502,542,502→1037→971→590→687→430→542,6,15,SUB→POST→fp→RSPv6a→RSPv5→RSPv2/3→RSPv1,SUB
502,750,502→443→971→1037→484682508→843→750,6,11,SUB→dhc→fp→POST→APr→PAR→VISpl1,SUB
502,210,502→466→603→310→436→194→210,6,49,SUB→alv→fi→SF→fx→LHA→LM,SUB
502,255,502→466→603→310→436→802→262→1104→255,8,67,SUB→alv→fi→SF→fx→sm→RT→AMv→AV,SUB
502,64,502→466→603→310→436→428→15→1113→1096→255→64,10,55,SUB→alv→fi→SF→fx→mct→PT→IAD→AMd→AV→AD,SUB
843,743,843→727→743,2,11,PAR→ENTm5→ENTm6,PAR
843,382,843→727→743→28→579→466→382,6,14,PAR→ENTm5→ENTm6→ENTl6a→ec→alv→CA1,PAR
843,484682470,843→664→727→743→28→466→502→484682470,7,26,PAR→ENTm3→ENTm5→ENTm6→ENTl6a→alv→SUB→ProS,PAR
843,672,843→664→727→743→28→579→466→672,7,22,PAR→ENTm3→ENTm5→ENTm6→ENTl6a→ec→alv→CP,PAR
843,466,843→727→743→28→579→466,5,18,PAR→ENTm5→ENTm6→ENTl6a→ec→alv,PAR
843,581,843→727→743→28→579→466→603→310→581,8,23,PAR→ENTm5→ENTm6→ENTl6a→ec→alv→fi→SF→TRS,PAR
843,310,843→727→743→28→579→466→603→310,7,29,PAR→ENTm5→ENTm6→ENTl6a→ec→alv→fi→SF,PAR
843,258,843→727→743→28→579→466→603→310→258,8,34,PAR→ENTm5→ENTm6→ENTl6a→ec→alv→fi→SF→LSr,PAR
843,436,843→727→743→502→466→603→310→436,7,23,PAR→ENTm5→ENTm6→SUB→alv→fi→SF→fx,PAR
843,1104,843→727→743→28→579→466→603→310→436→15→1096→1104,11,24,PAR→ENTm5→ENTm6→ENTl6a→ec→alv→fi→SF→fx→PT→AMd→AMv,PAR
843,64,843→727→743→502→466→603→310→436→15→1096→1104→255→64,12,26,PAR→ENTm5→ENTm6→SUB→alv→fi→SF→fx→PT→AMd→AMv→AV→AD,PAR
843,255,843→727→743→28→579→466→603→310→436→802→351→255,11,24,PAR→ENTm5→ENTm6→ENTl6a→ec→alv→fi→SF→fx→sm→BST→AV,PAR
502,526,502→743→727→664→543→526,5,26,SUB→ENTm6→ENTm5→ENTm3→ENTm2→ENTm1,SUB
502,1096,502→466→603→310→436→802→15→1113→1096,8,71,SUB→alv→fi→SF→fx→sm→PT→IAD→AMd,SUB
502,15,502→466→603→310→436→802→15,6,47,SUB→alv→fi→SF→fx→sm→PT,SUB
502,1104,502→466→603→310→436→802→262→1104,7,70,SUB→alv→fi→SF→fx→sm→RT→AMv,SUB
502,139,502→466→579→28→139,4,14,SUB→alv→ec→ENTl6a→ENTl5,SUB
502,258,502→466→603→310→258,4,17,SUB→alv→fi→SF→LSr,SUB
502,780,502→466→579→966→311→334→780,6,21,SUB→alv→ec→EPv→BLAp→BMAp→PA,SUB
502,266,502→466→603→310→258→266,5,17,SUB→alv→fi→SF→LSr→LSv,SUB
502,596,502→466→603→258→596,4,56,SUB→alv→fi→LSr→NDB,SUB
502,262,502→466→603→310→436→262,5,40,SUB→alv→fi→SF→fx→RT,SUB
502,414,502→466→603→310→436→576073704→88→63→1077→414,9,68,SUB→alv→fi→SF→fx→PeF→AHN→PVHd→PR→SPFm,SUB
502,523,502→466→603→258→523,4,49,SUB→alv→fi→LSr→MPO,SUB
502,50,502→466→603→310→436→802→15→149→50,8,67,SUB→alv→fi→SF→fx→sm→PT→PVT→PRC,SUB
1084,1084,1084,0,6,PRE,PRE
1084,843,1084→843,1,5,PRE→PAR,PRE
1084,436,1084→502→484682470→466→603→310→436,6,18,PRE→SUB→ProS→alv→fi→SF→fx,PRE
1084,581,1084→502→484682470→466→603→310→581,6,20,PRE→SUB→ProS→alv→fi→SF→TRS,PRE
1084,502,1084→502,1,1,PRE→SUB,PRE
1084,1096,1084→502→484682470→466→603→310→436→1096,7,23,PRE→SUB→ProS→alv→fi→SF→fx→AMd,PRE
1084,255,1084→502→484682470→466→603→310→436→1096→1104→255,9,40,PRE→SUB→ProS→alv→fi→SF→fx→AMd→AMv→AV,PRE
484682470,727,484682470→502→743→727,3,16,ProS→SUB→ENTm6→ENTm5,ProS
484682470,1084,484682470→502→1084,2,2,ProS→SUB→PRE,ProS
484682470,843,484682470→502→1084→843,3,5,ProS→SUB→PRE→PAR,ProS
484682470,589508447,484682470→589508447,1,1,ProS→HATA,ProS
484682470,10703,484682470→10703,1,2,ProS→DG-mo,ProS
484682470,428,484682470→382→466→603→310→581→436→428,7,15,ProS→CA1→alv→fi→SF→TRS→fx→mct,ProS
484682470,525,484682470→466→603→310→436→606826647→525,6,57,ProS→alv→fi→SF→fx→MMl→SUM,ProS
484682470,980,484682470→466→603→310→436→606826647→525→980,7,60,ProS→alv→fi→SF→fx→MMl→SUM→PMd,ProS
484682470,129,484682470→466→603→310→436→428→15→149→129,8,48,ProS→alv→fi→SF→fx→mct→PT→PVT→V3,ProS
484682470,118,484682470→466→603→310→436→576073704→88→693→118,8,51,ProS→alv→fi→SF→fx→PeF→AHN→VMH→PVi,ProS
484682470,362,484682470→466→603→310→436→15→362,6,55,ProS→alv→fi→SF→fx→PT→MD,ProS
484682470,38,484682470→466→603→310→436→38,5,36,ProS→alv→fi→SF→fx→PVH,ProS
484682470,351,484682470→466→603→310→436→351,5,36,ProS→alv→fi→SF→fx→BST,ProS
484682470,1109,484682470→466→603→310→436→351→1109,6,49,ProS→alv→fi→SF→fx→BST→PS,ProS
484682470,133,484682470→466→603→310→436→576073704→88→347→133,8,51,ProS→alv→fi→SF→fx→PeF→AHN→SBPV→PVpo,ProS
484682470,347,484682470→466→603→310→436→428→515→347,7,35,ProS→alv→fi→SF→fx→mct→MPN→SBPV,ProS
484682470,30,484682470→466→603→310→436→576073704→194→173→614→1004→693→347→118→30,13,49,ProS→alv→fi→SF→fx→PeF→LHA→RCH→TU→PMv→VMH→SBPV→PVi→PVa,ProS
484682470,830,484682470→466→603→310→436→576073704→88→830,7,46,ProS→alv→fi→SF→fx→PeF→AHN→DMH,ProS
484682470,673,484682470→466→603→310→436→606826647→525→673,7,53,ProS→alv→fi→SF→fx→MMl→SUM→mp,ProS
484682470,1004,484682470→466→603→310→436→614→1004,6,60,ProS→alv→fi→SF→fx→TU→PMv,ProS
484682470,286,484682470→466→603→310→436→576073704→88→286,7,40,ProS→alv→fi→SF→fx→PeF→AHN→SCH,ProS
484682470,115,484682470→382→466→603→310→436→606826647→525→673→397→591→62→115,12,26,ProS→CA1→alv→fi→SF→fx→MMl→SUM→mp→vtd→CLI→mlf→IV,ProS
484682470,581,484682470→466→603→310→581,4,20,ProS→alv→fi→SF→TRS,ProS
1084,543,1084→502→743→727→664→543,5,36,PRE→SUB→ENTm6→ENTm5→ENTm3→ENTm2,PRE
1084,589508447,1084→502→589508447,2,16,PRE→SUB→HATA,PRE
1084,484682470,1084→502→484682470,2,2,PRE→SUB→ProS,PRE
1084,382,1084→502→484682470→382,3,15,PRE→SUB→ProS→CA1,PRE
1084,466,1084→502→466,2,19,PRE→SUB→alv,PRE
1084,603,1084→502→466→603,3,30,PRE→SUB→alv→fi,PRE
1084,526,1084→502→743→727→664→543→526,6,38,PRE→SUB→ENTm6→ENTm5→ENTm3→ENTm2→ENTm1,PRE
