start_node,end_node,path,path_length,edges_used
304,897,304→767→1021→844→478→510→484682512→1062→1038→1070→1047→1035→806→873→897,14,48
304,1023,304→363→919→84→132→940→672→484682520→1062→1038→1070→1047→1035→806→873→527→959→755→990→1023,19,39
304,1006,304→767→962→943→1030→450→1006,6,29
304,1058,304→363→767→1021→844→478→510→484682512→1062→1038→1070→1047→1035→806→1106→1010→1058,16,48
304,806,304→767→1021→844→478→510→484682512→1062→1038→1070→1047→1035→806,12,29
304,1121,304→767→1021→844→478→510→484682512→1062→1038→1070→1047→1035→806→873→527→959→97→836→540→1121,19,68
304,735,304→363→767→1021→844→2→1102→889→929→1038→1062→484682512→893→862→1090→252→847→816→251→735,19,61
363,327,363→84→132→940→672→1022→342→23→327,8,29
363,589508455,363→84→132→940→672→6→924→697→146→1093→604→898→202→589508455,13,45
363,728,363→84→132→940→672→6→924→697→146→128→1052→728,11,56
484,597,484→582→620→1125→608→910→1054→814→597,8,14
484,288,484→582→288,2,2
484,630,484→582→288→1125→630,4,15
484,342,484→582→620→910→527696977→672→56→342,7,24
484,754,484→582→288→1125→608→680→488→440→630→56→342→754,11,42
484,412,484→582→620→1125→608→910→527696977→440→630→412,9,25
484,258,484→582→814→597→258,4,6
484,448,484→582→620→1125→608→680→488→440→630→800→694→704→448,12,21
484,310,484→582→814→597→258→310,5,6
484,564,484→814→597→258→564,4,7
484,159,484→582→288→1125→608→680→940→672→56→159,9,27
484,304,484→582→304,2,6
484,363,484→582→620→363,3,4
484,583,484→582→620→1125→608→910→527696977→488→440→583,9,16
484,526157192,484→582→667→526157192,3,4
484,952,484→582→620→1125→608→680→488→440→675→952,9,28
484,996,484→582→620→1125→608→910→527696977→488→440→630→800→1101→328→996,13,21
484,692,484→582→620→1125→608→910→527696977→488→440→583→675→952→964→28→139→52→888→692,17,25
484,540,484→582→620→1125→608→910→527696977→488→440→583→675→952→964→28→139→52→20→888→540,18,24
484,656,484→582→288→1125→620→910→84→919→1021→767→962→656,11,28
484,1121,484→582→620→1125→608→680→488→440→800→675→952→964→961→139→52→20→1121,16,35
304,977,304→363→84→132→1081→940→672→608→440→630→800→675→952→884→1045→977,15,50
304,342,304→363→84→132→940→672→56→342,7,9
304,754,304→363→84→132→940→672→56→342→754,8,13
304,1015,304→363→1015,2,2
304,919,304→363→84→919,3,11
304,1021,304→363→767→1021,3,10
304,478,304→363→84→919→1021→844→478,6,9
304,488,304→363→84→132→940→672→488,6,47
304,440,304→363→84→526157196→440,4,36
304,312782566,304→363→526157196→84→919→1021→844→478→9→312782566,9,13
304,33,304→363→767→1021→844→478→9→312782566→1046→257→33,10,23
304,675,304→363→84→132→940→672→579→675,7,18
304,935,304→171→935,2,11
363,312782566,363→84→919→1021→844→478→9→312782566,7,15
363,893,363→84→132→940→882→484682512→893,6,37
363,882,363→84→919→1021→1085→940→882,6,13
363,249,363→84→132→940→1108→484682512→1062→1038→601→249,9,65
363,1006,363→767→1021→844→478→9→1111→1086→670→1006,9,30
363,182305693,363→526157192→1125→608→680→672→484682516→484682512→1026→945→625→577→854→450→182305693,14,27
363,312782644,363→84→132→940→469→305→33→778→902→869→269→750→312782632→312782636→312782644,14,130
363,450,363→767→1021→844→478→945→625→577→854→450,9,34
363,943,363→767→1021→844→648→943,5,44
363,966,363→84→132→940→672→544→579→303→884→966,9,43
363,558,363→526157192→1125→608→526157196→84→919→1021→844→478→945→1026→182305713→484682512→893→862→1090→1035→806→873→558,20,34
363,33,363→84→919→1021→844→478→9→312782566→1046→257→33,10,35
363,998,363→84→132→940→672→998,5,5
363,312782590,363→84→1021→844→478→9→312782566→1046→257→33→778→721→573→973→421→312782578→97→1127→234→289→312782590,20,50
363,1062,363→84→132→940→882→484682512→1062,6,46
363,593,363→84→919→1021→844→906→774→965→671→805→593,10,27
363,805,363→84→919→1021→844→906→774→965→671→805,9,55
363,1074,363→84→1021→1085→940→469→257→33→778→312782616→312782612→312782608→312782604→1074,13,58
363,421,363→84→1021→844→882→484682512→305→33→778→902→869→269→973→421,13,75
363,180,363→84→132→484682512→488→440→675→783→1101→328→180,10,22
363,908,363→84→132→940→672→908,5,5
363,757,363→84→132→940→672→6→924→381→673→697→146→679→231→128→757,14,23
363,653,363→84→132→940→672→6→924→381→697→146→1093→653,11,23
363,1116,363→84→132→940→672→6→924→697→146→1093→653→1116,11,26
211,342,211→1015→919→84→132→940→672→56→342,8,12
211,998,211→1015→919→84→132→940→672→342→998,8,21
211,23,211→1015→919→84→132→940→672→56→998→23,9,28
211,754,211→1015→919→84→132→940→672→56→342→754,9,19
211,131,211→1015→919→84→132→940→672→342→559→327→334→311→131,12,47
211,351,211→1015→919→84→132→940→1108→672→908→351,9,13
211,559,211→1015→919→84→132→940→672→908→342→559,9,33
211,908,211→1015→919→84→132→940→672→908,7,8
211,952,211→1015→919→927→940→1108→484682512→831→783→583→675→952,11,43
211,729,211→1015→919→84→132→940→672→544→579→303→884→952→314→977→729,14,42
211,544,211→1015→84→132→940→672→131→884→303→579→544,10,45
211,303,211→1015→919→927→940→672→342→23→327→334→311→303,11,62
211,884,211→1015→919→84→132→940→672→342→23→559→327→334→311→303→884,14,35
211,579,211→1015→919→84→132→940→1108→672→579,8,14
211,638,211→1015→919→84→132→940→484682512→882→844→1102→638,10,39
211,551,211→1015→363→84→132→940→672→551,7,22
582,620,582→620,1,1
582,608,582→620→1125→608,3,5
582,1125,582→288→1125,2,3
582,56,582→620→910→527696977→672→56,5,26
582,527696977,582→620→1125→910→527696977,4,6
582,672,582→620→910→527696977→672,4,20
582,800,582→620→910→527696977→940→672→488→440→630→800,9,49
582,754,582→620→910→1054→814→159→56→342→754,8,26
582,304,582→620→363→304,3,8
582,704,582→620→1125→608→440→630→800→694→704,8,43
582,952,582→620→814→159→56→952,5,39
582,900,582→620→910→527696977→672→56→900,6,26
582,484,582→484,1,4
582,171,582→484→171,2,14
582,694,582→620→910→527696977→672→488→440→630→800→694,9,50
582,582,582,0,1
582,961,582→620→1125→608→440→675→952→961,7,59
582,342,582→620→910→1054→814→159→56→342,7,24
582,6,582→620→910→1054→1081→672→6,6,24
211,1128,211→1015→767→1021→844→648→1128,6,21
211,966,211→1015→919→84→132→940→672→484682512→831→783→583→675→952→961→966,14,54
211,961,211→1015→84→132→940→1108→484682512→831→783→583→675→800→694→961,13,44
211,440,211→1015→919→927→940→672→484682512→488→440,8,43
656,211,656→962→211,2,2
656,363,656→962→767→363,3,4
656,935,656→962→211→935,3,5
656,952,656→962→767→1021→1085→484682512→831→783→583→675→952,10,30
656,1022,656→962→767→1021→1085→940→672→1022,7,8
656,6,656→962→767→1021→919→927→940→1108→672→1022→6,10,10
656,625,656→962→767→1021→844→945→625,6,7
656,182305709,656→962→767→1021→844→945→182305709,6,7
656,1038,656→962→767→1021→882→844→510→478→945→1026→484682512→182305713→484682520→1062→1038,14,21
656,675,656→962→767→1021→919→927→940→1108→672→579→675,10,16
656,862,656→962→767→1021→844→945→182305709→1038→862,8,11
656,1090,656→962→767→1021→844→510→478→945→1026→484682512→182305713→484682520→1062→1038→1070→1090,15,33
656,831,656→962→767→1021→919→927→940→1108→672→579→831,10,10
656,171,656→962→767→363→304→171,5,17
211,488,211→1015→919→84→132→940→672→488,7,26
767,63,767→1021→1085→940→672→6→1031→102→194→63,9,15
767,690,767→1021→919→927→940→672→6→262→629→685→690,10,23
767,880,767→1021→919→927→940→672→6→924→381→697→146→128→898→880,13,28
767,358,767→1021→1085→940→672→6→924→697→146→1093→358,10,24
767,169,767→1021→1085→940→672→6→924→697→307→1048→970→169,11,46
767,460,767→1021→919→927→940→672→6→924→381→697→146→1093→898→460,13,34
767,147,767→1021→1085→927→940→672→6→924→697→146→1093→898→147,12,43
767,842,767→1021→919→927→940→622→590→687→430→484682508→1037→834→842,12,47
656,187,656→962→328→1101→187,4,8
656,873,656→962→767→1021→882→844→510→478→945→1026→484682512→182305713→484682520→1062→1038→1070→1047→201→981→873,19,35
656,806,656→962→767→1021→882→844→510→478→945→1026→484682512→182305713→484682520→1062→1038→1070→1047→201→806,18,26
656,1021,656→962→767→1021,3,3
656,131,656→962→767→1021→783→583→675→952→884→131,9,29
656,484682512,656→962→767→1021→1085→484682512,5,16
656,36,656→962→767→1101→328→943→180→36,7,8
656,1105,656→962→767→1021→783→583→675→952→961→56→998→884→303→1105,13,36
304,52,304→363→84→132→940→484682512→831→783→314→344→139→52,11,63
304,783,304→363→767→1021→783,4,22
304,1101,304→363→84→526157196→440→630→800→1101,7,35
304,988,304→363→84→1054→1081→672→908→998→966→884→131→579→786→729→977→988,15,89
304,888,304→363→84→132→940→484682512→831→783→314→344→139→52→888,12,55
304,20,304→363→84→132→940→484682512→831→783→314→344→139→52→20,12,51
304,583,304→363→84→132→940→484682512→831→783→583,8,38
304,139,304→363→84→132→940→484682512→831→783→314→952→964→961→139,12,46
363,129,363→84→132→940→672→6→262→1104→1096→1113→362→149→129,12,44
363,118,363→84→132→940→672→6→102→194→946→118,9,28
211,630,211→1015→919→84→910→608→1125→630,7,40
211,699,211→1015→767→1021→919→84→132→940→672→484682512→699,10,14
211,608,211→1015→919→84→910→608,5,25
211,969,211→1015→919→84→910→608→1125→288→969,8,23
211,900,211→1015→919→84→132→940→672→56→900,8,10
211,484682520,211→1015→919→84→132→940→672→484682520,7,22
